ticker,company,date,title,text,source,sentiment_score,sentiment_label,confidence
AMZN,Amazon.com Inc.,2025-01-09 11:35:00,My Top 5 Artificial Intelligence Stocks to Buy for 2025,Excitement over the hot technology of artificial intelligence (AI) helped the stock market soar last year -- and the movement may be far from over.  Nvidia (NASDAQ: NVDA) chief executive officer Jensen Huang has said about $1 trillion in outdated computers exist and must be updated for accelerated computing.,Yahoo,0.0,neutral,0.916377067565918
AMZN,Amazon.com Inc.,2025-01-09 12:03:10,Amazon and Meta: Wolfe Chooses the Best Internet Stocks to Buy,"With a new Presidential administration set to take office in less than two weeks, there’s a feeling of change in the air. Some of the changes are already clear – President-elect Trump has made clear his intent to implement new tax policies, and his previous term in office has already shown that he favors pro-business, growth-oriented economic policies, along with economic deregulation. The combination promises to keep the good times rolling in the stock markets. Watching the situation from Wolfe",Yahoo,0.0,neutral,0.924902617931366
AMZN,Amazon.com Inc.,2025-01-09 12:08:00,Prediction: 2 Stocks That'll Be Worth More Than Nvidia 10 Years From Now,"AI chip leader Nvidia (NASDAQ: NVDA) has delivered remarkable performance for investors, with a split-adjusted gain of about 2,470% over the past five years as the AI revolution has kicked into high gear.  As of this writing, Nvidia is the most valuable publicly traded company in the U.S. stock market, with a market cap of more than $3.7 trillion.  While nobody has a crystal ball that can accurately predict future market caps of companies, I wouldn't be surprised to see Nvidia have a valuation o",Yahoo,0.5295733094215392,neutral,0.5982356071472168
AMZN,Amazon.com Inc.,2025-01-09 12:40:26,"Stocks are priced for 'perfection' and more vulnerable to a correction, Goldman warns",How long can the markets withstand higher bond yields and other risks? Goldman Sachs warns maybe not much longer.,Yahoo,-0.2984646320343018,negative,0.7461615800857544
AMZN,Amazon.com Inc.,2025-01-09 14:01:49,MercadoLibre Is an Excellent Investment in Latin American E-Commerce,My valuation model indicates the company will achieve an 18% stock price CAGR over 10 years.,Yahoo,0.775844967365265,positive,0.6668024063110352
AMZN,Amazon.com Inc.,2025-01-09 15:01:00,Buy with Prime to Expand with Launch of New Brand Fossil,"SEATTLE, January 09, 2025--Amazon (NASDAQ: AMZN) today announced that Buy with Prime, a direct-to-customer (DTC) offering, will soon expand to Fossil.com, a leading global watch and accessories brand. For millions of U.S.-based Prime members, Buy with Prime is a benefit that unlocks even more selection of popular brands beyond the Amazon store. With Buy with Prime, Prime members can shop directly from thousands of brands’ online stores using the shopping benefits they already know and love—inclu",Yahoo,0.35325131416320804,positive,0.88312828540802
AMZN,Amazon.com Inc.,2025-01-09 15:09:33,Here’s Why PDD Holdings (PDD) Detracted in Q4,"GreenWood Investors, an investment management company, released its fourth quarter investor letter. A copy of the letter can be downloaded here. The fund’s separate accounts composite generated 16.6% returns, in 2024, roughly in line with the benchmark MSCI ACWI return of 16.3%. Since inception to date, the strategy returned 10.8% CAGR compared to 7.7% for […]",Yahoo,-0.25832682251930233,neutral,0.49512407183647156
AMZN,Amazon.com Inc.,2025-01-09 16:08:48,Revealing My Full Portfolio - FF Portfolio Q1/2025,"I aim to provide transparency by sharing quarterly updates on my portfolio, evaluating my strategy, and sparking new investment ideas. Click here to read more.",SeekingAlpha,0.0,neutral,0.9453672766685486
AMZN,Amazon.com Inc.,2025-01-09 16:14:00,AI Chip Curbs Trigger Rare Public Fight: Tech Giants vs. China Hawks,Behind the clash is a new Biden administration effort to block China’s access to sensitive technologies.,Yahoo,-0.543441116809845,neutral,0.457554429769516
AMZN,Amazon.com Inc.,2025-01-09 16:22:12,Top 3 tech trends that dominated CES 2025,"The 2025 Consumer Electronics Show (CES) is drawing to a close, running from January 7 to January 11, 2025. Yahoo Finance Tech Editor Dan Howley breaks down the top three takeaways from this year's conference including widespread artificial intelligence initiatives, new semiconductor products from industry leaders like Nvidia (NVDA) and AMD (AMD), and the latest automotive technologies such as self-driving capabilities. For more expert insight and the latest market action, click here. This post ",Yahoo,0.0,neutral,0.9284510612487793
AMZN,Amazon.com Inc.,2025-01-09 16:27:00,Moat Strategies Reposition For 2025 Amid December Dip,"The Morningstar Wide Moat Focus Index retreated along with the broad U.S. equity market in December, falling 4.5% during the month versus the 2.4% decline for the S&P 500.",SeekingAlpha,-0.5857423782348633,neutral,0.916118860244751
AMZN,Amazon.com Inc.,2025-01-09 20:30:04,Amazon's New Ventures and Investments Highlight Strategic Growth,"Amazon launched Retail Ad Service beta, enabling third-party retailers to use its advertising technology.",Yahoo,0.0,neutral,0.7033551931381226
AMZN,Amazon.com Inc.,2025-01-09 20:33:32,Is Amazon.com Inc. (AMZN) the Best Technology Stock to Invest In for the Long Term,"We recently compiled a list of the 12 Best Technology Stocks to Invest In for the Long Term. In this article, we are going to take a look at where Amazon.com Inc. (NASDAQ:AMZN) stands against the other technology stocks. On January 1, King Lip, BakerAvenue Wealth Management’s chief strategist and partner, joined CNBC’s ‘Closing Bell’ to […]",Yahoo,0.2971475601196289,positive,0.7428689002990723
AMZN,Amazon.com Inc.,2025-01-09 20:52:04,Amazon com : How to make an Amazon return at Whole Foods Market in 5 simple steps,"Amazon offers convenient, hassle-free returns. All you need to do is initiate the return on Amazon.com or in the Amazon Shopping app, then bring the item to Amazon return locations like your local...",Finnhub,0.0,neutral,0.9072439670562744
AMZN,Amazon.com Inc.,2025-01-09 22:20:05,Amazon com : How Amazon is helping communities impacted by the LA County wildfires,"As devastating wildfires continue to ravage Los Angeles, our hearts go out to all those affected by this natural disaster. Amazon is deeply concerned about the impact these fires are having on our...",Finnhub,0.0,neutral,0.8900715112686157
AMZN,Amazon.com Inc.,2025-01-10 01:03:00,"Analysts reboot Amazon stock price targets on AWS, RTO updates",This is what could happen next to Amazon shares.,Yahoo,0.0,neutral,0.9188821315765381
AMZN,Amazon.com Inc.,2025-01-10 02:01:07,Consumers prefer marketplaces to brand shops,"Copyright © Emerce 2023A third of Dutch shoppers begin their search for a product on marketplaces. In the large surrounding countries, the figure is already 47 percent. Google is no longer the...",Finnhub,0.0,neutral,0.9348811507225037
AMZN,Amazon.com Inc.,2025-01-10 03:00:00,The CEOs Who Are Tearing Up the Policies Trump Hates,Companies seeking to benefit from campaign promises to cut regulations and taxes are ditching diversity and climate initiatives; ‘EVERYBODY WANTS TO BE MY FRIEND!!!’,Yahoo,-0.6189473628997804,negative,0.6540781855583191
AMZN,Amazon.com Inc.,2025-01-10 05:45:13,Amazon Bedrock Powers WPS AI to Enhance Office Software Productivity,"Leading office software provider embeds AWS generative AI to enable advanced features.Amazon Web Services, Inc. , an Amazon.com, Inc. company , today announced that WPS, the world's leading office...",Finnhub,0.0,neutral,0.6542342901229858
AMZN,Amazon.com Inc.,2025-01-10 06:35:00,ClearBridge Appreciation Strategy Q4 2024 Commentary,"The Strategy outperformed its benchmark during a volatile quarter, as strong contributions from our financials and energy holdings overcame detractors in consumer staples.",SeekingAlpha,0.5725254893302917,neutral,0.8333014249801636
AMZN,Amazon.com Inc.,2025-01-10 07:00:59,Bitcoin ETF's and the race to institutionalise crypto,"2024 was pivotal for bitcoin and the crypto market, fuelled by a surge in institutional adoption through bitcoin and ether exchange-traded funds.",Yahoo,0.5563277721405029,neutral,0.9146845936775208
AMZN,Amazon.com Inc.,2025-01-10 07:07:46,Bezos' Blue Origin's New Glenn debut to pose long-awaited challenge to SpaceX,"Jeff Bezos' Blue Origin is set for an inaugural launch of its giant New Glenn rocket on Sunday, a long-awaited first leap to Earth orbit that sets up one of the biggest challenges yet to industry...",Finnhub,0.6102535963058472,positive,0.7294767498970032
AMZN,Amazon.com Inc.,2025-01-10 07:50:00,Cloud Provider Parent Companies Reorganize As AI Adoption Ramps,"The cloud units ofÂ Amazon, Alphabet, andÂ Microsoft are maintaining their operating margins as they forge ahead with record capital investments to finance AI infrastructure buildouts.",SeekingAlpha,0.5657602429389953,neutral,0.9386715292930603
AMZN,Amazon.com Inc.,2025-01-10 08:00:40,Celestica: Ready To Excel Further In 2025,"Celestica has surged 80% since October 2024, driven by AI growth and strong management. Learn why CLS stock offers 38% upside with continued growth.",SeekingAlpha,0.9125011682510376,positive,0.8856208920478821
AMZN,Amazon.com Inc.,2025-01-10 08:12:00,CVS Health: An Attractive 5.8% Safe Yield For Now,"CVS faces strong competition from Amazon, Walmart, and Costco, impacting market share. Read why I maintain a Hold rating for CVS stock.",SeekingAlpha,0.3518772602081299,positive,0.8796931505203247
AMZN,Amazon.com Inc.,2025-01-10 08:51:35,"VUG: Mag 7, Still Room To Run",The Vanguard Growth Index Fund ETF outperformed the S&P 500 by 11%. See why VUGâs focus on the Mag 7 positions it for long-term gains.,SeekingAlpha,0.5518353939056396,neutral,0.744011402130127
AMZN,Amazon.com Inc.,2025-01-10 09:47:27,Amazon Go taps BP exec to spearhead category management,"Kimberly James will lead the tech-focused c-store retailer’s U.S. convenience products, which include a broad selection of grab-and-go food and drinks.",Yahoo,0.24755771160125734,positive,0.6188942790031433
AMZN,Amazon.com Inc.,2025-01-10 10:00:00,Bull of the Day: Amazon (AMZN),Investors should consider buying this Magnificent 7 tech stock in January because Amazon looks dirt cheap and ready to take off following an underwhelming several years based on its lofty standards. AMZN is also a compelling AI stock to buy.,Yahoo,0.0,neutral,0.7929716110229492
AMZN,Amazon.com Inc.,2025-01-10 11:00:00,Marjorie Taylor Greene Is Piling Into These 5 Unstoppable Artificial Intelligence (AI) Stocks as 2025 Starts,"Marjorie Taylor Greene has served in the House as the representative for Georgia's 14th congressional district since taking office in 2021.  Due to the STOCK Act, the Republican congresswoman is required to file disclosures for any stock purchases and sales she makes while in office.  Like Nancy Pelosi on the opposing side of the political aisle, some investors are paying close attention to Greene's moves.",Yahoo,0.0,neutral,0.8905608654022217
AMZN,Amazon.com Inc.,2025-01-10 11:03:19,Uber And Nvidia Vs. Tesla: Who Will Win The Autonomous Race?,"Uber Technologies leverages AI and vast data to compete with Tesla. Find out why UBER stock, with a cheap valuation, warrants a Strong Buy rating.",SeekingAlpha,0.0,neutral,0.9112182855606079
AMZN,Amazon.com Inc.,2025-01-10 11:05:28,Dow Jones Dives 600 Points On Strong Jobs Report; Nvidia Tumbles On New AI Chip Limits,Dow Jones Dives 600 Points On Strong Jobs Report; Nvidia Tumbles On New AI Chip Limits,DowJones,-0.9558830857276917,negative,0.9558830857276917
AMZN,Amazon.com Inc.,2025-01-10 11:12:00,Can the 3 Best-Performing Stock Market Sectors in 2024 Crush the S&P 500 Again in 2025?,"The S&P 500 (SNPINDEX: ^GSPC) rose 23.3% in 2024, marking the first time the index posted back-to-back years of 20% gains or higher since the 1990s.  There are 11 stock market sectors, but only three beat the S&P 500 last year: communications, financials, and consumer discretionary.  In fact, only 148 S&P 500 components beat the index last year, meaning over 70% of components underperformed the index.",Yahoo,0.4133946418762207,neutral,0.846433162689209
AMZN,Amazon.com Inc.,2025-01-10 11:23:00,"Prediction: This Powerhouse AI Stock Will Join Nvidia, Broadcom, Tesla, and Others in the $1 Trillion Club Within 4 Years","United States Steel became the first $1 billion company in 1901.  That involves filling them with thousands of graphics processors (GPUs), which are specialized chips designed to ingest and process mountains of data for AI workloads.",Yahoo,0.0,neutral,0.5120439529418945
AMZN,Amazon.com Inc.,2025-01-10 12:00:00,This Artificial Intelligence (AI) Stock Could Be the Best Investment of the Decade,"Nvidia has been all the rage among market watches recently, but the company has been around for over 30 years.  CEO Jensen Huang was among the founders who initially aimed to develop graphics chips for personal computers.  Huang's keynote speech at the recent CES conference was used to introduce the RTX 50-series chips that use Nvidia's Blackwell graphics processing unit (GPU) architecture in the company's AI accelerators.",Yahoo,0.24871337413787842,positive,0.621783435344696
AMZN,Amazon.com Inc.,2025-01-10 12:01:00,Amazon offers ad tech to retailers in retail media land grab,The cloud-based Amazon Retail Ad Service allows retailers to manage contextually relevant campaigns on their own e-commerce sites.,Yahoo,0.0,neutral,0.7994795441627502
AMZN,Amazon.com Inc.,2025-01-10 12:17:19,Is Amazon.com (AMZN) the Best Blue Chip Stock to Buy for 2025?,"We recently published a list of 10 Best Blue Chip Stocks to Buy for 2025. In this article, we are going to take a look at where Amazon.com, Inc. (NASDAQ:AMZN) stands against other best blue chip stocks to buy for 2025. Both conservative and risk-tolerant investors favor blue chip stocks due to their solid business […]",Yahoo,0.0,neutral,0.8639459609985352
AMZN,Amazon.com Inc.,2025-01-10 12:31:14,Microsoft: Why It's My Top Software Play In 2025,"Microsoftâs focus on long-term AI success explains recent stock behavior. See why MSFT stock, with recent reallocations, is my top SaaS play for 2025.",SeekingAlpha,0.0,neutral,0.9238495826721191
AMZN,Amazon.com Inc.,2025-01-10 13:00:00,The U.S. Has More Fancy Apartments Than It Is Able to Fill,"America has a serious housing shortage, but not for the type of apartments that real-estate investors have been building in record numbers.",Yahoo,-0.4436410903930664,neutral,0.8936347365379333
AMZN,Amazon.com Inc.,2025-01-10 13:27:00,Amazon and Ero Copper have been highlighted as Zacks Bull and Bear of the Day,Amazon and Ero Copper are part of the Zacks Bull and Bear of the Day article.,Yahoo,0.20836277008056642,positive,0.520906925201416
AMZN,Amazon.com Inc.,2025-01-10 13:34:49,Here's Why Vistra Was a Top Performer in the S&P 500 in 2024,"Shares in Vistra (NYSE: VST) rose by an incredible 257.9% in 2024, according to data provided by  S&P Global Market Intelligence.  The boom in AI applications in 2024 brought with it the concomitant need to invest in data centers to support that growth.  There is a critical need to secure a long-term, reliable power source for data centers, and nuclear power is increasingly seen as the answer.",Yahoo,0.5493149042129516,neutral,0.783162534236908
AMZN,Amazon.com Inc.,2025-01-10 13:41:00,1 Magnificent High Dividend Stock Down More Than 20% to Buy and Hold Forever,"Prologis (NYSE: PLD) is not only the largest owner of industrial real estate in the United States, but also the largest real estate investment trust, or REIT, of any kind.  While the business itself is performing quite well, there are some fears regarding the state of industrial real estate as well as the interest rate environment, and these have caused the stock to fall by more than 20% from its 52-week high.  Here's a rundown of how Prologis' business is doing, why the stock is down, and why i",Yahoo,-0.955321443080902,negative,0.9691420793533325
AMZN,Amazon.com Inc.,2025-01-10 15:00:13,How to Find Strong Retail-Wholesale Stocks Slated for Positive Earnings Surprises,Investors looking for ways to find stocks that are set to beat quarterly earnings estimates should check out the Zacks Earnings ESP.,Yahoo,0.22682943344116213,positive,0.5670735836029053
AMZN,Amazon.com Inc.,2025-01-10 15:30:10,Brokers Suggest Investing in Amazon (AMZN): Read This Before Placing a Bet,"The average brokerage recommendation (ABR) for Amazon (AMZN) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?",Yahoo,0.0,neutral,0.9461344480514526
AMZN,Amazon.com Inc.,2025-01-10 15:30:18,Amazon says Buy with Prime to expand with launch of new brand Fossil,"Amazon (AMZN) announced that Buy with Prime, a direct-to-customer offering, will soon expand to global watch and accessories brand Fossil.com. “Coming in February, Prime members can conveniently shop on Fossil.com using their Prime shopping benefits with Buy with Prime, alongside the savings, convenience, and entertainment they already get from a single membership,” Amazon stated. “At Fossil, we value time. Especially our customers’. This February, we’re thrilled to offer our customers an even e",Yahoo,0.3555644750595093,positive,0.8889111876487732
AMZN,Amazon.com Inc.,2025-01-10 16:10:00,"Disney, Fox and Warner Won’t Move Forward With Venu Sports",The companies called off what would have been a major bet days after Disney struck a deal with rival streamer Fubo.,Yahoo,-0.43113019466400143,neutral,0.734146773815155
AMZN,Amazon.com Inc.,2025-01-10 16:34:02,Amazon is ending some diversity and inclusion programs,"Amazon.com is ending some of its diversity and inclusion programs, the company said in a December memo to employees seen by Reuters on Friday. ...",Finnhub,-0.9310076594352722,negative,0.9119952321052551
AMZN,Amazon.com Inc.,2025-01-10 16:45:13,"Retired Dividend Investor in 60s Earning $15,900 Per Month Shares Stock Portfolio: Top 10 Stocks You Should Not Miss",Markets were off to a choppy start to 2025. Some analysts expect AI-driven stock rallies to slow down and investors to shift their focus to stable companies that generate regular income. An S&P Global report said dividends in the U.S. will continue to ...,Yahoo,-0.52312992811203,neutral,0.9157466292381287
AMZN,Amazon.com Inc.,2025-01-10 18:22:05,Amazon com : ‘Wicked’ is now on Prime Video—here’s how to watch it,"Wickedtook the world by storm when it premiered in theaters on November 22, 2024. And now, you can rent or buythe blockbuster musical film on Prime Video. [...]This is an abstract of the document....",Finnhub,0.0,neutral,0.9380594491958618
AMZN,Amazon.com Inc.,2025-01-11 06:29:42,XLG: Outperforms The S&P500 Index,"Read here for an analysis of Invesco S&P 500 Top 50 ETF (XLG) for long-term capital growth, which outperforms the S&P 500 Index with top US stocks.",SeekingAlpha,0.3602508544921875,positive,0.9006271362304688
AMZN,Amazon.com Inc.,2025-01-11 09:05:00,A Dozen Stocks I'm Buying As Rising Interest Rates Break The Market,"Financial writer discusses the impact of interest rates on S&P 500 and REITs, Baby Boomers' economic influence, and dividend growth stock choices.",SeekingAlpha,0.0,neutral,0.5760478973388672
AMZN,Amazon.com Inc.,2025-01-12 12:36:00,It’s Elon Musk Versus Jeff Bezos In Space. What’s Not to Like?,It’s Elon Musk Versus Jeff Bezos In Space. What’s Not to Like?,MarketWatch,0.0,neutral,0.869105875492096
AMZN,Amazon.com Inc.,2025-01-12 13:00:00,An Important Warning For These 6-20% Dividend Yields,"Recently, one of the most dynamic high-yield, high-growth segments of the market has been dealt severe headwinds. I share how I am navigating these choppy waters.",SeekingAlpha,0.03774887919425965,positive,0.6380659341812134
AMZN,Amazon.com Inc.,2025-01-12 16:57:00,My Festering Questions for 2025,My Festering Questions for 2025,DowJones,0.0,neutral,0.8386174440383911
AMZN,Amazon.com Inc.,2025-01-12 22:35:00,JPMorgan Workers Ponder Union in Wake of Return-to-Office Mandate,JPMorgan Workers Ponder Union in Wake of Return-to-Office Mandate,MarketWatch,-0.9370971918106079,negative,0.9370971918106079
AMZN,Amazon.com Inc.,2025-01-13 01:03:00,Investors Hope Earnings Season Can Revive Faltering Stock Rally,Investors Hope Earnings Season Can Revive Faltering Stock Rally,DowJones,0.6402299404144287,positive,0.6402299404144287
AMZN,Amazon.com Inc.,2025-01-13 01:35:14,Apple's Bold Move: Avoiding The AI Arms Race,Apple's decision to sidestep the AI arms race is a winning move. See why I think AAPL stock may be the safest investment among the magnificent seven.,SeekingAlpha,0.3449810743331909,neutral,0.770071268081665
AMZN,Amazon.com Inc.,2025-01-13 02:09:29,Bezos' Blue Origin prepares for debut New Glenn rocket launch,"Jeff Bezos' Blue Origin prepared for the inaugural launch of its New Glenn rocket from Florida early on Monday, nearing a pivotal debut in Earth orbit that will mark a major step towards a...",Finnhub,0.48164352178573605,neutral,0.7694979310035706
AMZN,Amazon.com Inc.,2025-01-13 06:13:00,Fundsmith Equity Fund 2024 Annual Letter To Shareholders,Our Fund is the second-best performer since its inception in November 2010 in the Investment Association Global sector of 162 funds. Read more here.,SeekingAlpha,0.0,neutral,0.9269651174545288
AMZN,Amazon.com Inc.,2025-01-13 08:13:00,Alphyn Capital Management Q4 2024 Letter To Investors,"We closed the year with a respectable overall performance, even as the market cooled in December. Read more here.",SeekingAlpha,0.32550727128982543,neutral,0.9341720342636108
AMZN,Amazon.com Inc.,2025-01-13 08:17:00,"Markets Face Bond Yields Threat. Why JPMorgan, Goldman Earnings Are Key for Fed Rates and 5 Other Things to Know Today.","Markets Face Bond Yields Threat. Why JPMorgan, Goldman Earnings Are Key for Fed Rates and 5 Other Things to Know Today.",MarketWatch,0.0,neutral,0.9015676975250244
AMZN,Amazon.com Inc.,2025-01-13 10:20:00,"Amazon Stock Can Jump 23%, Analyst Says. Why It’s All About AI.","Amazon Stock Can Jump 23%, Analyst Says. Why It’s All About AI.",MarketWatch,0.0,neutral,0.8928132653236389
AMZN,Amazon.com Inc.,2025-01-13 11:05:00,Heartland Value Fund Q4 2024 Commentary,"The Heartland Value Fund outperformed its benchmark for Q4 2024 and also the past 1, 3 and 5 years. Click here to read the full commentary. ",SeekingAlpha,-0.30784456729888915,neutral,0.9281618595123291
AMZN,Amazon.com Inc.,2025-01-13 11:47:56,Instacart Stock Gets New Buy Call As Results Ease Competition Fears,Instacart Stock Gets New Buy Call As Results Ease Competition Fears,DowJones,0.9196957945823669,positive,0.9196957945823669
